"SS","YEAR","NEAR.DIST.harvest","MEANAGE.565.harvest"
"CL:C-040-3:1-2",2006,313.6957007,2
"CL:C-040-3:1-2",2007,313.6957007,3
"CL:C-040-3:1-2",2008,313.6957007,4
"CL:C-040-3:1-2",2009,313.6957007,5
"CL:C-040-3:1-2",2010,313.6957007,6
"CL:C-040-3:1-2",2011,313.6957007,7
"CL:C-040-3:1-2",2012,313.6957007,8
"CL:C-040-3:1-2",2014,313.6957007,7.713249615
"CL:C-040-3:1-2",1993,1000,102.5066681
"CL:C-040-3:1-2",1994,1000,102.5066681
"CL:C-040-3:1-2",1995,1000,102.5066681
"CL:C-040-3:1-2",1996,1000,102.5066681
"CL:C-040-3:1-2",1997,1000,102.5066681
"CL:C-040-3:1-2",1998,1000,102.5066681
"CL:C-040-3:1-2",1999,1000,102.5066681
"CL:C-040-3:1-3",2000,1000,102.5066681
"CL:C-040-3:1-3",2001,1000,102.5066681
"CL:C-040-3:1-3",2002,1000,102.5066681
"CL:C-040-3:1-3",2003,1000,102.5066681
"CL:C-040-3:1-3",2005,509.0301886,1
"CL:C-040-3:1-3",2006,509.0301886,2
"CL:C-040-3:1-3",2007,509.0301886,3
"CL:C-040-3:1-3",2008,509.0301886,4
"CL:C-040-3:1-3",2009,509.0301886,5
"CL:C-040-3:1-3",2010,509.0301886,6
"CL:C-040-3:1-3",2011,509.0301886,7
"CL:C-040-3:1-3",2012,509.0301886,8
"CL:C-040-3:1-3",2014,370.6724405,1.404659096
"CL:C-040-3:1-3",1993,1000,102.5066681
"CL:C-040-3:1-3",1994,1000,102.5066681
"CL:C-040-3:1-3",1995,1000,102.5066681
"CL:C-040-3:1-3",1996,1000,102.5066681
"CL:C-040-3:1-3",1997,1000,102.5066681
"CL:C-040-3:1-3",1998,1000,102.5066681
"CL:C-040-3:1-3",1999,1000,102.5066681
"CL:C-040-3:1-4",2000,955.6697454,102.5066681
"CL:C-040-3:1-4",2001,955.6697454,102.5066681
"CL:C-040-3:1-4",2002,955.6697454,102.5066681
"CL:C-040-3:1-4",2003,955.6697454,102.5066681
"CL:C-040-3:1-4",2005,707.0354189,102.5066681
"CL:C-040-3:1-4",2006,707.0354189,102.5066681
"CL:C-040-3:1-4",2007,707.0354189,102.5066681
"CL:C-040-3:1-4",2008,707.0354189,102.5066681
"CL:C-040-3:1-4",2009,707.0354189,102.5066681
"CL:C-040-3:1-4",2010,707.0354189,102.5066681
"CL:C-040-3:1-4",2011,707.0354189,102.5066681
"CL:C-040-3:1-4",2012,707.0354189,102.5066681
"CL:C-040-3:1-4",2014,194.1564499,1
"CL:C-040-3:1-4",1993,1000,102.5066681
"CL:C-040-3:1-4",1994,1000,102.5066681
"CL:C-040-3:1-4",1995,955.6697454,102.5066681
"CL:C-040-3:1-4",1996,955.6697454,102.5066681
"CL:C-040-3:1-4",1997,955.6697454,102.5066681
"CL:C-040-3:1-4",1998,955.6697454,102.5066681
"CL:C-040-3:1-4",1999,955.6697454,102.5066681
"CL:C-040-3:2-1",2000,993.3145736,102.5066681
"CL:C-040-3:2-1",2001,993.3145736,102.5066681
"CL:C-040-3:2-1",2002,993.3145736,102.5066681
"CL:C-040-3:2-1",2003,993.3145736,102.5066681
"CL:C-040-3:2-1",2005,295.3902739,1
"CL:C-040-3:2-1",2006,295.3902739,2
"CL:C-040-3:2-1",2007,295.3902739,3
"CL:C-040-3:2-1",2008,295.3902739,4
"CL:C-040-3:2-1",2009,295.3902739,5
"CL:C-040-3:2-1",2010,295.3902739,6
"CL:C-040-3:2-1",2011,295.3902739,7
"CL:C-040-3:2-1",2012,295.3902739,8
"CL:C-040-3:2-1",2014,295.3902739,10
"CL:C-040-3:2-1",1993,993.3145736,102.5066681
"CL:C-040-3:2-1",1994,993.3145736,102.5066681
"CL:C-040-3:2-1",1995,993.3145736,102.5066681
"CL:C-040-3:2-1",1996,993.3145736,102.5066681
"CL:C-040-3:2-1",1997,993.3145736,102.5066681
"CL:C-040-3:2-1",1998,993.3145736,102.5066681
"CL:C-040-3:2-1",1999,993.3145736,102.5066681
"CL:C-040-3:2-2",2000,1000,102.5066681
"CL:C-040-3:2-2",2001,1000,102.5066681
"CL:C-040-3:2-2",2002,1000,102.5066681
"CL:C-040-3:2-2",2003,1000,102.5066681
"CL:C-040-3:2-2",2005,415.1535767,1
"CL:C-040-3:2-2",2006,415.1535767,2
"CL:C-040-3:2-2",2007,415.1535767,3
"CL:C-040-3:2-2",2008,415.1535767,4
"CL:C-040-3:2-2",2009,415.1535767,5
"CL:C-040-3:2-2",2010,415.1535767,6
"CL:C-040-3:2-2",2011,415.1535767,7
"CL:C-040-3:2-2",2012,415.1535767,8
"CL:C-040-3:2-2",2014,415.1535767,10
"CL:C-040-3:2-2",1993,1000,102.5066681
"CL:C-040-3:2-2",1994,1000,102.5066681
"CL:C-040-3:2-2",1995,1000,102.5066681
"CL:C-040-3:2-2",1996,1000,102.5066681
"CL:C-040-3:2-2",1997,1000,102.5066681
"CL:C-040-3:2-2",1998,1000,102.5066681
"CL:C-040-3:2-2",1999,1000,102.5066681
"CL:C-040-3:2-3",2000,1000,102.5066681
"CL:C-040-3:2-3",2001,1000,102.5066681
"CL:C-040-3:2-3",2002,1000,102.5066681
"CL:C-040-3:2-3",2003,1000,102.5066681
"CL:C-040-3:2-3",2005,577.1131328,102.5066681
"CL:C-040-3:2-3",2006,577.1131328,102.5066681
"CL:C-040-3:2-3",2007,577.1131328,102.5066681
"CL:C-040-3:2-3",2008,577.1131328,102.5066681
"CL:C-040-3:2-3",2009,577.1131328,102.5066681
"CL:C-040-3:2-3",2010,577.1131328,102.5066681
"CL:C-040-3:2-3",2011,577.1131328,102.5066681
"CL:C-040-3:2-3",2012,577.1131328,102.5066681
"CL:C-040-3:2-3",2014,439.8471135,1
"CL:C-040-3:2-3",1993,1000,102.5066681
"CL:C-040-3:2-3",1994,1000,102.5066681
"CL:C-040-3:2-3",1995,1000,102.5066681
"CL:C-040-3:2-3",1996,1000,102.5066681
"CL:C-040-3:2-3",1997,1000,102.5066681
"CL:C-040-3:2-3",1998,1000,102.5066681
"CL:C-040-3:2-3",1999,1000,102.5066681
"CL:C-040-3:2-4",2000,1000,102.5066681
"CL:C-040-3:2-4",2001,1000,102.5066681
"CL:C-040-3:2-4",2002,1000,102.5066681
"CL:C-040-3:2-4",2003,1000,102.5066681
"CL:C-040-3:2-4",2005,757.7906697,102.5066681
"CL:C-040-3:2-4",2006,757.7906697,102.5066681
"CL:C-040-3:2-4",2007,757.7906697,102.5066681
"CL:C-040-3:2-4",2008,757.7906697,102.5066681
"CL:C-040-3:2-4",2009,757.7906697,102.5066681
"CL:C-040-3:2-4",2010,757.7906697,102.5066681
"CL:C-040-3:2-4",2011,757.7906697,102.5066681
"CL:C-040-3:2-4",2012,757.7906697,102.5066681
"CL:C-040-3:2-4",2014,245.6657858,1
"CL:C-040-3:2-4",1993,1000,102.5066681
"CL:C-040-3:2-4",1994,1000,102.5066681
"CL:C-040-3:2-4",1995,1000,102.5066681
"CL:C-040-3:2-4",1996,1000,102.5066681
"CL:C-040-3:2-4",1997,1000,102.5066681
"CL:C-040-3:2-4",1998,1000,102.5066681
"CL:C-040-3:2-4",1999,1000,102.5066681
"CL:C-100-1:1-1",2000,344.5107434,6
"CL:C-100-1:1-1",2001,344.5107434,7
"CL:C-100-1:1-1",2002,344.5107434,8
"CL:C-100-1:1-1",2003,344.5107434,9
"CL:C-100-1:1-1",2005,344.5107434,11
"CL:C-100-1:1-1",2006,344.5107434,12
"CL:C-100-1:1-1",2007,344.5107434,13
"CL:C-100-1:1-1",2008,344.5107434,14
"CL:C-100-1:1-1",2009,344.5107434,15
"CL:C-100-1:1-1",2010,344.5107434,16
"CL:C-100-1:1-1",2011,344.5107434,17
"CL:C-100-1:1-1",2012,344.5107434,18
"CL:C-100-1:1-1",2014,344.5107434,20
"CL:C-100-1:1-1",1993,1000,102.5066681
"CL:C-100-1:1-1",1994,1000,102.5066681
"CL:C-100-1:1-1",1995,344.5107434,1
"CL:C-100-1:1-1",1996,344.5107434,2
"CL:C-100-1:1-1",1997,344.5107434,3
"CL:C-100-1:1-1",1998,344.5107434,4
"CL:C-100-1:1-1",1999,344.5107434,5
"CL:C-100-1:1-2",2000,291.6140685,6
"CL:C-100-1:1-2",2001,291.6140685,7
"CL:C-100-1:1-2",2002,291.6140685,8
"CL:C-100-1:1-2",2003,291.6140685,9
"CL:C-100-1:1-2",2005,291.6140685,11
"CL:C-100-1:1-2",2006,291.6140685,12
"CL:C-100-1:1-2",2007,291.6140685,13
"CL:C-100-1:1-2",2008,291.6140685,14
"CL:C-100-1:1-2",2009,291.6140685,15
"CL:C-100-1:1-2",2010,291.6140685,16
"CL:C-100-1:1-2",2011,291.6140685,17
"CL:C-100-1:1-2",2012,291.6140685,18
"CL:C-100-1:1-2",2014,291.6140685,20
"CL:C-100-1:1-2",1993,909.0219829,102.5066681
"CL:C-100-1:1-2",1994,909.0219829,102.5066681
"CL:C-100-1:1-2",1995,291.6140685,1
"CL:C-100-1:1-2",1996,291.6140685,2
"CL:C-100-1:1-2",1997,291.6140685,3
"CL:C-100-1:1-2",1998,291.6140685,4
"CL:C-100-1:1-2",1999,291.6140685,5
"CL:C-100-1:1-3",2000,308.1111452,6
"CL:C-100-1:1-3",2001,308.1111452,7
"CL:C-100-1:1-3",2002,308.1111452,8
"CL:C-100-1:1-3",2003,308.1111452,9
"CL:C-100-1:1-3",2005,308.1111452,11
"CL:C-100-1:1-3",2006,308.1111452,12
"CL:C-100-1:1-3",2007,308.1111452,13
"CL:C-100-1:1-3",2008,308.1111452,14
"CL:C-100-1:1-3",2009,308.1111452,15
"CL:C-100-1:1-3",2010,308.1111452,16
"CL:C-100-1:1-3",2011,308.1111452,17
"CL:C-100-1:1-3",2012,308.1111452,18
"CL:C-100-1:1-3",2014,308.1111452,20
"CL:C-100-1:1-3",1993,715.1236654,102.5066681
"CL:C-100-1:1-3",1994,715.1236654,102.5066681
"CL:C-100-1:1-3",1995,308.1111452,1
"CL:C-100-1:1-3",1996,308.1111452,2
"CL:C-100-1:1-3",1997,308.1111452,3
"CL:C-100-1:1-3",1998,308.1111452,4
"CL:C-100-1:1-3",1999,308.1111452,5
"CL:C-100-1:1-4",2000,292.1782397,6.084172253
"CL:C-100-1:1-4",2001,292.1782397,7.084172253
"CL:C-100-1:1-4",2002,292.1782397,8.084172253
"CL:C-100-1:1-4",2003,292.1782397,9.084172253
"CL:C-100-1:1-4",2005,292.1782397,11.08417225
"CL:C-100-1:1-4",2006,292.1782397,12.08417225
"CL:C-100-1:1-4",2007,292.1782397,13.08417225
"CL:C-100-1:1-4",2008,292.1782397,14.08417225
"CL:C-100-1:1-4",2009,292.1782397,15.08417225
"CL:C-100-1:1-4",2010,292.1782397,16.08417225
"CL:C-100-1:1-4",2011,292.1782397,17.08417225
"CL:C-100-1:1-4",2012,292.1782397,18.08417225
"CL:C-100-1:1-4",2014,292.1782397,20.08417225
"CL:C-100-1:1-4",1993,520.9222297,11
"CL:C-100-1:1-4",1994,520.9222297,12
"CL:C-100-1:1-4",1995,292.1782397,1.084172253
"CL:C-100-1:1-4",1996,292.1782397,2.084172253
"CL:C-100-1:1-4",1997,292.1782397,3.084172253
"CL:C-100-1:1-4",1998,292.1782397,4.084172253
"CL:C-100-1:1-4",1999,292.1782397,5.084172253
"CL:C-100-1:1-5",2000,208.8911345,7.693239589
"CL:C-100-1:1-5",2001,208.8911345,8.693239589
"CL:C-100-1:1-5",2002,208.8911345,9.693239589
"CL:C-100-1:1-5",2003,208.8911345,10.69323959
"CL:C-100-1:1-5",2005,208.8911345,12.69323959
"CL:C-100-1:1-5",2006,208.8911345,13.69323959
"CL:C-100-1:1-5",2007,208.8911345,14.69323959
"CL:C-100-1:1-5",2008,208.8911345,15.69323959
"CL:C-100-1:1-5",2009,208.8911345,16.69323959
"CL:C-100-1:1-5",2010,208.8911345,17.69323959
"CL:C-100-1:1-5",2011,208.8911345,18.69323959
"CL:C-100-1:1-5",2012,208.8911345,19.69323959
"CL:C-100-1:1-5",2014,208.8911345,21.69323959
"CL:C-100-1:1-5",1993,333.5817076,11
"CL:C-100-1:1-5",1994,333.5817076,12
"CL:C-100-1:1-5",1995,208.8911345,2.693239589
"CL:C-100-1:1-5",1996,208.8911345,3.693239589
"CL:C-100-1:1-5",1997,208.8911345,4.693239589
"CL:C-100-1:1-5",1998,208.8911345,5.693239589
"CL:C-100-1:1-5",1999,208.8911345,6.693239589
"CL:C-100-1:2-1",2000,527.4465663,6
"CL:C-100-1:2-1",2001,527.4465663,7
"CL:C-100-1:2-1",2002,527.4465663,8
"CL:C-100-1:2-1",2003,527.4465663,9
"CL:C-100-1:2-1",2005,527.4465663,11
"CL:C-100-1:2-1",2006,527.4465663,12
"CL:C-100-1:2-1",2007,527.4465663,13
"CL:C-100-1:2-1",2008,527.4465663,14
"CL:C-100-1:2-1",2009,527.4465663,15
"CL:C-100-1:2-1",2010,527.4465663,16
"CL:C-100-1:2-1",2011,527.4465663,17
"CL:C-100-1:2-1",2012,527.4465663,18
"CL:C-100-1:2-1",2014,527.4465663,20
"CL:C-100-1:2-1",1993,1000,102.5066681
"CL:C-100-1:2-1",1994,1000,102.5066681
"CL:C-100-1:2-1",1995,527.4465663,1
"CL:C-100-1:2-1",1996,527.4465663,2
"CL:C-100-1:2-1",1997,527.4465663,3
"CL:C-100-1:2-1",1998,527.4465663,4
"CL:C-100-1:2-1",1999,527.4465663,5
"CL:C-100-1:2-2",2000,490.7360476,6
"CL:C-100-1:2-2",2001,490.7360476,7
"CL:C-100-1:2-2",2002,490.7360476,8
"CL:C-100-1:2-2",2003,490.7360476,9
"CL:C-100-1:2-2",2005,490.7360476,11
"CL:C-100-1:2-2",2006,490.7360476,12
"CL:C-100-1:2-2",2007,490.7360476,13
"CL:C-100-1:2-2",2008,490.7360476,14
"CL:C-100-1:2-2",2009,490.7360476,15
"CL:C-100-1:2-2",2010,490.7360476,16
"CL:C-100-1:2-2",2011,490.7360476,17
"CL:C-100-1:2-2",2012,490.7360476,18
"CL:C-100-1:2-2",2014,490.7360476,20
"CL:C-100-1:2-2",1993,903.1212427,102.5066681
"CL:C-100-1:2-2",1994,903.1212427,102.5066681
"CL:C-100-1:2-2",1995,490.7360476,1
"CL:C-100-1:2-2",1996,490.7360476,2
"CL:C-100-1:2-2",1997,490.7360476,3
"CL:C-100-1:2-2",1998,490.7360476,4
"CL:C-100-1:2-2",1999,490.7360476,5
"CL:C-100-1:2-3",2000,507.4650924,6
"CL:C-100-1:2-3",2001,507.4650924,7
"CL:C-100-1:2-3",2002,507.4650924,8
"CL:C-100-1:2-3",2003,507.4650924,9
"CL:C-100-1:2-3",2005,507.4650924,11
"CL:C-100-1:2-3",2006,507.4650924,12
"CL:C-100-1:2-3",2007,507.4650924,13
"CL:C-100-1:2-3",2008,507.4650924,14
"CL:C-100-1:2-3",2009,507.4650924,15
"CL:C-100-1:2-3",2010,507.4650924,16
"CL:C-100-1:2-3",2011,507.4650924,17
"CL:C-100-1:2-3",2012,507.4650924,18
"CL:C-100-1:2-3",2014,507.4650924,20
"CL:C-100-1:2-3",1993,703.5722329,102.5066681
"CL:C-100-1:2-3",1994,703.5722329,102.5066681
"CL:C-100-1:2-3",1995,507.4650924,1
"CL:C-100-1:2-3",1996,507.4650924,2
"CL:C-100-1:2-3",1997,507.4650924,3
"CL:C-100-1:2-3",1998,507.4650924,4
"CL:C-100-1:2-3",1999,507.4650924,5
"CL:C-100-1:2-4",2000,466.9685362,6.993655032
"CL:C-100-1:2-4",2001,466.9685362,7.993655032
"CL:C-100-1:2-4",2002,466.9685362,8.993655032
"CL:C-100-1:2-4",2003,466.9685362,9.993655032
"CL:C-100-1:2-4",2005,466.9685362,11.99365503
"CL:C-100-1:2-4",2006,466.9685362,12.99365503
"CL:C-100-1:2-4",2007,466.9685362,13.99365503
"CL:C-100-1:2-4",2008,466.9685362,14.99365503
"CL:C-100-1:2-4",2009,466.9685362,15.99365503
"CL:C-100-1:2-4",2010,466.9685362,16.99365503
"CL:C-100-1:2-4",2011,466.9685362,17.99365503
"CL:C-100-1:2-4",2012,466.9685362,18.99365503
"CL:C-100-1:2-4",2014,466.9685362,20.99365503
"CL:C-100-1:2-4",1993,504.3134113,11
"CL:C-100-1:2-4",1994,504.3134113,12
"CL:C-100-1:2-4",1995,466.9685362,1.993655032
"CL:C-100-1:2-4",1996,466.9685362,2.993655032
"CL:C-100-1:2-4",1997,466.9685362,3.993655032
"CL:C-100-1:2-4",1998,466.9685362,4.993655032
"CL:C-100-1:2-4",1999,466.9685362,5.993655032
"CL:C-100-1:2-5",2000,306.4987954,14.99856653
"CL:C-100-1:2-5",2001,306.4987954,15.99856653
"CL:C-100-1:2-5",2002,306.4987954,16.99856653
"CL:C-100-1:2-5",2003,306.4987954,17.99856653
"CL:C-100-1:2-5",2005,306.4987954,19.99856653
"CL:C-100-1:2-5",2006,306.4987954,20.99856653
"CL:C-100-1:2-5",2007,306.4987954,21.99856653
"CL:C-100-1:2-5",2008,306.4987954,22.99856653
"CL:C-100-1:2-5",2009,306.4987954,23.99856653
"CL:C-100-1:2-5",2010,306.4987954,24.99856653
"CL:C-100-1:2-5",2011,306.4987954,25.99856653
"CL:C-100-1:2-5",2012,306.4987954,26.99856653
"CL:C-100-1:2-5",2014,306.4987954,28.99856653
"CL:C-100-1:2-5",1993,306.4987954,11
"CL:C-100-1:2-5",1994,306.4987954,12
"CL:C-100-1:2-5",1995,306.4987954,9.998566529
"CL:C-100-1:2-5",1996,306.4987954,10.99856653
"CL:C-100-1:2-5",1997,306.4987954,11.99856653
"CL:C-100-1:2-5",1998,306.4987954,12.99856653
"CL:C-100-1:2-5",1999,306.4987954,13.99856653
"CL:C-100-1:3-1",2000,731.9241135,102.5066681
"CL:C-100-1:3-1",2001,731.9241135,102.5066681
"CL:C-100-1:3-1",2002,731.9241135,102.5066681
"CL:C-100-1:3-1",2003,731.9241135,102.5066681
"CL:C-100-1:3-1",2005,731.9241135,102.5066681
"CL:C-100-1:3-1",2006,731.9241135,102.5066681
"CL:C-100-1:3-1",2007,731.9241135,102.5066681
"CL:C-100-1:3-1",2008,731.9241135,102.5066681
"CL:C-100-1:3-1",2009,731.9241135,102.5066681
"CL:C-100-1:3-1",2010,731.9241135,102.5066681
"CL:C-100-1:3-1",2011,731.9241135,102.5066681
"CL:C-100-1:3-1",2012,731.9241135,102.5066681
"CL:C-100-1:3-1",2014,731.9241135,102.5066681
"CL:C-100-1:3-1",1993,1000,102.5066681
"CL:C-100-1:3-1",1994,1000,102.5066681
"CL:C-100-1:3-1",1995,731.9241135,102.5066681
"CL:C-100-1:3-1",1996,731.9241135,102.5066681
"CL:C-100-1:3-1",1997,731.9241135,102.5066681
"CL:C-100-1:3-1",1998,731.9241135,102.5066681
"CL:C-100-1:3-1",1999,731.9241135,102.5066681
"CL:C-100-1:3-2",2000,692.7360552,102.5066681
"CL:C-100-1:3-2",2001,692.7360552,102.5066681
"CL:C-100-1:3-2",2002,692.7360552,102.5066681
"CL:C-100-1:3-2",2003,692.7360552,102.5066681
"CL:C-100-1:3-2",2005,692.7360552,102.5066681
"CL:C-100-1:3-2",2006,692.7360552,102.5066681
"CL:C-100-1:3-2",2007,692.7360552,102.5066681
"CL:C-100-1:3-2",2008,692.7360552,102.5066681
"CL:C-100-1:3-2",2009,692.7360552,102.5066681
"CL:C-100-1:3-2",2010,692.7360552,102.5066681
"CL:C-100-1:3-2",2011,692.7360552,102.5066681
"CL:C-100-1:3-2",2012,692.7360552,102.5066681
"CL:C-100-1:3-2",2014,692.7360552,102.5066681
"CL:C-100-1:3-2",1993,876.999579,102.5066681
"CL:C-100-1:3-2",1994,876.999579,102.5066681
"CL:C-100-1:3-2",1995,692.7360552,102.5066681
"CL:C-100-1:3-2",1996,692.7360552,102.5066681
"CL:C-100-1:3-2",1997,692.7360552,102.5066681
"CL:C-100-1:3-2",1998,692.7360552,102.5066681
"CL:C-100-1:3-2",1999,692.7360552,102.5066681
"CL:C-100-1:3-3",2000,686.277277,102.5066681
"CL:C-100-1:3-3",2001,686.277277,102.5066681
"CL:C-100-1:3-3",2002,686.277277,102.5066681
"CL:C-100-1:3-3",2003,686.277277,102.5066681
"CL:C-100-1:3-3",2005,686.277277,102.5066681
"CL:C-100-1:3-3",2006,686.277277,102.5066681
"CL:C-100-1:3-3",2007,686.277277,102.5066681
"CL:C-100-1:3-3",2008,686.277277,102.5066681
"CL:C-100-1:3-3",2009,686.277277,102.5066681
"CL:C-100-1:3-3",2010,686.277277,102.5066681
"CL:C-100-1:3-3",2011,686.277277,102.5066681
"CL:C-100-1:3-3",2012,686.277277,102.5066681
"CL:C-100-1:3-3",2014,686.277277,102.5066681
"CL:C-100-1:3-3",1993,686.277277,102.5066681
"CL:C-100-1:3-3",1994,686.277277,102.5066681
"CL:C-100-1:3-3",1995,686.277277,102.5066681
"CL:C-100-1:3-3",1996,686.277277,102.5066681
"CL:C-100-1:3-3",1997,686.277277,102.5066681
"CL:C-100-1:3-3",1998,686.277277,102.5066681
"CL:C-100-1:3-3",1999,686.277277,102.5066681
"CL:C-100-1:3-4",2000,502.5419267,18
"CL:C-100-1:3-4",2001,502.5419267,19
"CL:C-100-1:3-4",2002,502.5419267,20
"CL:C-100-1:3-4",2003,502.5419267,21
"CL:C-100-1:3-4",2005,502.5419267,23
"CL:C-100-1:3-4",2006,502.5419267,24
"CL:C-100-1:3-4",2007,502.5419267,25
"CL:C-100-1:3-4",2008,502.5419267,26
"CL:C-100-1:3-4",2009,502.5419267,27
"CL:C-100-1:3-4",2010,502.5419267,28
"CL:C-100-1:3-4",2011,502.5419267,29
"CL:C-100-1:3-4",2012,502.5419267,30
"CL:C-100-1:3-4",2014,502.5419267,32
"CL:C-100-1:3-4",1993,502.5419267,11
"CL:C-100-1:3-4",1994,502.5419267,12
"CL:C-100-1:3-4",1995,502.5419267,13
"CL:C-100-1:3-4",1996,502.5419267,14
"CL:C-100-1:3-4",1997,502.5419267,15
"CL:C-100-1:3-4",1998,502.5419267,16
"CL:C-100-1:3-4",1999,502.5419267,17
"CL:C-100-1:3-5",2000,338.616774,18
"CL:C-100-1:3-5",2001,338.616774,19
"CL:C-100-1:3-5",2002,338.616774,20
"CL:C-100-1:3-5",2003,338.616774,21
"CL:C-100-1:3-5",2005,338.616774,23
"CL:C-100-1:3-5",2006,338.616774,24
"CL:C-100-1:3-5",2007,338.616774,25
"CL:C-100-1:3-5",2008,338.616774,26
"CL:C-100-1:3-5",2009,338.616774,27
"CL:C-100-1:3-5",2010,338.616774,28
"CL:C-100-1:3-5",2011,338.616774,29
"CL:C-100-1:3-5",2012,338.616774,30
"CL:C-100-1:3-5",2014,338.616774,32
"CL:C-100-1:3-5",1993,338.616774,11
"CL:C-100-1:3-5",1994,338.616774,12
"CL:C-100-1:3-5",1995,338.616774,13
"CL:C-100-1:3-5",1996,338.616774,14
"CL:C-100-1:3-5",1997,338.616774,15
"CL:C-100-1:3-5",1998,338.616774,16
"CL:C-100-1:3-5",1999,338.616774,17
"CL:C-100-1:4-1",2000,911.5255513,102.5066681
"CL:C-100-1:4-1",2001,911.5255513,102.5066681
"CL:C-100-1:4-1",2002,911.5255513,102.5066681
"CL:C-100-1:4-1",2003,911.5255513,102.5066681
"CL:C-100-1:4-1",2005,911.5255513,102.5066681
"CL:C-100-1:4-1",2006,911.5255513,102.5066681
"CL:C-100-1:4-1",2007,911.5255513,102.5066681
"CL:C-100-1:4-1",2008,911.5255513,102.5066681
"CL:C-100-1:4-1",2009,911.5255513,102.5066681
"CL:C-100-1:4-1",2010,911.5255513,102.5066681
"CL:C-100-1:4-1",2011,911.5255513,102.5066681
"CL:C-100-1:4-1",2012,911.5255513,102.5066681
"CL:C-100-1:4-1",2014,911.5255513,102.5066681
"CL:C-100-1:4-1",1993,995.5376184,102.5066681
"CL:C-100-1:4-1",1994,995.5376184,102.5066681
"CL:C-100-1:4-1",1995,911.5255513,102.5066681
"CL:C-100-1:4-1",1996,911.5255513,102.5066681
"CL:C-100-1:4-1",1997,911.5255513,102.5066681
"CL:C-100-1:4-1",1998,911.5255513,102.5066681
"CL:C-100-1:4-1",1999,911.5255513,102.5066681
"CL:C-100-1:4-2",2000,795.5360672,102.5066681
"CL:C-100-1:4-2",2001,795.5360672,102.5066681
"CL:C-100-1:4-2",2002,795.5360672,102.5066681
"CL:C-100-1:4-2",2003,795.5360672,102.5066681
"CL:C-100-1:4-2",2005,795.5360672,102.5066681
"CL:C-100-1:4-2",2006,795.5360672,102.5066681
"CL:C-100-1:4-2",2007,795.5360672,102.5066681
"CL:C-100-1:4-2",2008,795.5360672,102.5066681
"CL:C-100-1:4-2",2009,795.5360672,102.5066681
"CL:C-100-1:4-2",2010,795.5360672,102.5066681
"CL:C-100-1:4-2",2011,795.5360672,102.5066681
"CL:C-100-1:4-2",2012,795.5360672,102.5066681
"CL:C-100-1:4-2",2014,795.5360672,102.5066681
"CL:C-100-1:4-2",1993,795.5360672,102.5066681
"CL:C-100-1:4-2",1994,795.5360672,102.5066681
"CL:C-100-1:4-2",1995,795.5360672,102.5066681
"CL:C-100-1:4-2",1996,795.5360672,102.5066681
"CL:C-100-1:4-2",1997,795.5360672,102.5066681
"CL:C-100-1:4-2",1998,795.5360672,102.5066681
"CL:C-100-1:4-2",1999,795.5360672,102.5066681
"CL:C-100-1:4-3",2000,596.6223614,102.5066681
"CL:C-100-1:4-3",2001,596.6223614,102.5066681
"CL:C-100-1:4-3",2002,596.6223614,102.5066681
"CL:C-100-1:4-3",2003,596.6223614,102.5066681
"CL:C-100-1:4-3",2005,596.6223614,102.5066681
"CL:C-100-1:4-3",2006,596.6223614,102.5066681
"CL:C-100-1:4-3",2007,596.6223614,102.5066681
"CL:C-100-1:4-3",2008,596.6223614,102.5066681
"CL:C-100-1:4-3",2009,596.6223614,102.5066681
"CL:C-100-1:4-3",2010,596.6223614,102.5066681
"CL:C-100-1:4-3",2011,596.6223614,102.5066681
"CL:C-100-1:4-3",2012,596.6223614,102.5066681
"CL:C-100-1:4-3",2014,596.6223614,102.5066681
"CL:C-100-1:4-3",1993,596.6223614,102.5066681
"CL:C-100-1:4-3",1994,596.6223614,102.5066681
"CL:C-100-1:4-3",1995,596.6223614,102.5066681
"CL:C-100-1:4-3",1996,596.6223614,102.5066681
"CL:C-100-1:4-3",1997,596.6223614,102.5066681
"CL:C-100-1:4-3",1998,596.6223614,102.5066681
"CL:C-100-1:4-3",1999,596.6223614,102.5066681
"CL:C-100-1:4-4",2000,396.9447751,18
"CL:C-100-1:4-4",2001,396.9447751,19
"CL:C-100-1:4-4",2002,396.9447751,20
"CL:C-100-1:4-4",2003,396.9447751,21
"CL:C-100-1:4-4",2005,396.9447751,23
"CL:C-100-1:4-4",2006,396.9447751,24
"CL:C-100-1:4-4",2007,396.9447751,25
"CL:C-100-1:4-4",2008,396.9447751,26
"CL:C-100-1:4-4",2009,396.9447751,27
"CL:C-100-1:4-4",2010,396.9447751,28
"CL:C-100-1:4-4",2011,396.9447751,29
"CL:C-100-1:4-4",2012,396.9447751,30
"CL:C-100-1:4-4",2014,396.9447751,32
"CL:C-100-1:4-4",1993,396.9447751,11
"CL:C-100-1:4-4",1994,396.9447751,12
"CL:C-100-1:4-4",1995,396.9447751,13
"CL:C-100-1:4-4",1996,396.9447751,14
"CL:C-100-1:4-4",1997,396.9447751,15
"CL:C-100-1:4-4",1998,396.9447751,16
"CL:C-100-1:4-4",1999,396.9447751,17
"CL:C-100-1:4-5",2000,198.2948012,18
"CL:C-100-1:4-5",2001,198.2948012,19
"CL:C-100-1:4-5",2002,198.2948012,20
